"Development.Name","TDSNumber","Borough","Current.Charges","Total.HCF","Revenue.Month.clean","DateTime","Year"
"CLAREMONT REHAB (GROUP 4)",335,"BRONX",1038.49,510,"10/01/2013 12:00:00 ",2013-10-01,2013
"WASHINGTON HEIGHTS REHAB PHASE III",523,"MANHATTAN",2336.59,838,"10/01/2013 12:00:00 ",2013-10-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",955.04,500,"10/01/2013 12:00:00 ",2013-10-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",120.54,529,"10/01/2013 12:00:00 ",2013-10-01,2013
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",5804.4,1355,"10/01/2013 12:00:00 ",2013-10-01,2013
"SOUTH JAMAICA II",66,"QUEENS",7380.67,1549,"10/01/2013 12:00:00 ",2013-10-01,2013
"REHAB PROGRAM (TAFT REHABS)",516,"MANHATTAN",38.07,2,"10/01/2013 12:00:00 ",2013-10-01,2013
"BAISLEY PARK",91,"QUEENS",6110.38,1391,"10/01/2013 12:00:00 ",2013-10-01,2013
"THOMAS APARTMENTS",268,"MANHATTAN",5062.62,1258,"10/01/2013 12:00:00 ",2013-10-01,2013
"REHAB PROGRAM (TAFT REHABS)",516,"MANHATTAN",14121.56,331,"10/01/2013 12:00:00 ",2013-10-01,2013
"STUYVESANT GARDENS II",333,"BROOKLYN",491.43,1240,"10/01/2013 12:00:00 ",2013-10-01,2013
"REHAB PROGRAM (COLLEGE POINT)",143,"QUEENS",491.43,1240,"10/01/2013 12:00:00 ",2013-10-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",825.23,1656,"10/01/2013 12:00:00 ",2013-10-01,2013
"PARK ROCK REHAB",351,"BROOKLYN",166.9,588,"10/01/2013 12:00:00 ",2013-10-01,2013
"RED HOOK EAST",4,"BROOKLYN",305.98,978,"10/01/2013 12:00:00 ",2013-10-01,2013
"BOYNTON AVENUE REHAB",346,"BRONX",1956.43,793,"10/01/2013 12:00:00 ",2013-10-01,2013
"WILLIAMSBURG",2,"BROOKLYN",38.07,1,"10/01/2013 12:00:00 ",2013-10-01,2013
"SOUTH JAMAICA II",66,"QUEENS",6388.55,1424,"10/01/2013 12:00:00 ",2013-10-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",5118.25,1265,"10/01/2013 12:00:00 ",2013-10-01,2013
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",2930.02,963,"10/01/2013 12:00:00 ",2013-10-01,2013
"CLAREMONT REHAB (GROUP 4)",335,"BRONX",1687.54,592,"10/01/2013 12:00:00 ",2013-10-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",4320.85,1158,"10/01/2013 12:00:00 ",2013-10-01,2013
"BUSHWICK II (GROUPS A & C)",302,"BROOKLYN",1604.09,581,"10/01/2013 12:00:00 ",2013-10-01,2013
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",2837.29,952,"10/01/2013 12:00:00 ",2013-10-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",2345.87,839,"10/01/2013 12:00:00 ",2013-10-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",139.08,554,"10/01/2013 12:00:00 ",2013-10-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",3449.26,1025,"10/01/2013 12:00:00 ",2013-10-01,2013
"SOUTH JAMAICA II",66,"QUEENS",1928.62,789,"10/01/2013 12:00:00 ",2013-10-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",2466.41,853,"10/01/2013 12:00:00 ",2013-10-01,2013
"STUYVESANT GARDENS II",333,"BROOKLYN",3152.55,990,"10/01/2013 12:00:00 ",2013-10-01,2013
"QUEENSBRIDGE SOUTH",5,"QUEENS",3347.26,1013,"10/01/2013 12:00:00 ",2013-10-01,2013
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",3745.97,1089,"10/01/2013 12:00:00 ",2013-10-01,2013
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",9086.76,1758,"10/01/2013 12:00:00 ",2013-10-01,2013
"BAISLEY PARK",91,"QUEENS",5303.7,1287,"10/01/2013 12:00:00 ",2013-10-01,2013
"BAISLEY PARK",91,"QUEENS",574.88,1348,"10/01/2013 12:00:00 ",2013-10-01,2013
"SOUTH JAMAICA II",66,"QUEENS",5025.53,1254,"10/01/2013 12:00:00 ",2013-10-01,2013
"QUEENSBRIDGE NORTH",505,"QUEENS",6314.37,1416,"10/01/2013 12:00:00 ",2013-10-01,2013
"UNION AVENUE-EAST 166TH STREET",356,"BRONX",760.32,1581,"10/01/2013 12:00:00 ",2013-10-01,2013
"POLO GROUNDS TOWERS",149,"MANHATTAN",194.72,791,"10/01/2013 12:00:00 ",2013-10-01,2013
"CROWN HEIGHTS",312,"BROOKLYN",2911.47,961,"09/01/2013 12:00:00 ",2013-09-01,2013
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",1186.84,527,"09/01/2013 12:00:00 ",2013-09-01,2013
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",3254.54,1002,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 004TH STREET REHAB",322,"MANHATTAN",1613.36,582,"09/01/2013 12:00:00 ",2013-09-01,2013
"STERLING PLACE REHABS (STERLING-BUFFALO)",368,"BROOKLYN",3467.8,1027,"09/01/2013 12:00:00 ",2013-09-01,2013
"STERLING PLACE REHABS (SAINT JOHNS-STERLING)",366,"BROOKLYN",1520.64,571,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 004TH STREET REHAB",322,"MANHATTAN",1808.08,606,"09/01/2013 12:00:00 ",2013-09-01,2013
"STERLING PLACE REHABS (SAINT JOHNS-STERLING)",366,"BROOKLYN",3022.74,974,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 152ND STREET-COURTLANDT AVENUE",237,"BRONX",611.97,1392,"09/01/2013 12:00:00 ",2013-09-01,2013
"BOYNTON AVENUE REHAB",346,"BRONX",2726.03,884,"09/01/2013 12:00:00 ",2013-09-01,2013
"STERLING PLACE REHABS (SAINT JOHNS-STERLING)",366,"BROOKLYN",2280.96,831,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",3032.01,975,"09/01/2013 12:00:00 ",2013-09-01,2013
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",10468.31,101,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",4701.01,1215,"09/01/2013 12:00:00 ",2013-09-01,2013
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",5618.95,1333,"09/01/2013 12:00:00 ",2013-09-01,2013
"STEBBINS AVENUE-HEWITT PLACE",353,"BRONX",3078.37,981,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",26.63,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",4524.83,1182,"09/01/2013 12:00:00 ",2013-09-01,2013
"STAPLETON",114,"STATEN ISLAND",324.53,1000,"09/01/2013 12:00:00 ",2013-09-01,2013
"STANTON STREET",559,"MANHATTAN",1372.29,552,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",35.53,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 165TH STREET-BRYANT AVENUE",304,"BRONX",5897.12,1366,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",12693.64,240,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",3634.7,1047,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",7260.13,1536,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",4524.83,1182,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",3755.24,1090,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",2410.77,847,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",3727.42,1087,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",5507.69,1311,"09/01/2013 12:00:00 ",2013-09-01,2013
"BELMONT-SUTTER AREA",345,"BROOKLYN",2271.69,830,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",6564.72,1453,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST 173RD STREET-VYSE AVENUE",338,"BRONX",5656.04,1338,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",5118.25,1265,"09/01/2013 12:00:00 ",2013-09-01,2013
"EAST NEW YORK CITY LINE",263,"BROOKLYN",1613.36,582,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",2586.94,867,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",111.27,518,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",2670.39,877,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",41.88,611,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",6638.9,1462,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",231.81,835,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",2308.78,834,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",120.54,529,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",7241.59,1534,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",250.35,857,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",8122.45,1642,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",880.86,1725,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",7028.33,1508,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",129.81,541,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",2123.33,812,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",259.62,868,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",5526.23,1313,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",3069.1,980,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",843.77,1683,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA II",66,"QUEENS",5044.08,1256,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",203.99,802,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",5609.68,1332,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",41.88,611,"09/01/2013 12:00:00 ",2013-09-01,2013
"WASHINGTON HEIGHTS REHAB PHASE IV (D)",331,"MANHATTAN",2475.68,854,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",4283.76,1154,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",36.8,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",296.71,967,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",4172.49,1141,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",139.08,554,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",6045.47,1384,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",74.18,1553,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",5609.68,1332,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",259.62,868,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",8650.96,1708,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",222.53,824,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",4599.01,1191,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",315.25,989,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",6870.7,1490,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",33,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"FENIMORE-LEFFERTS",205,"BROOKLYN",203.99,802,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH JAMAICA I",8,"QUEENS",6759.43,1476,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",1770.99,602,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",1956.43,793,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",6481.27,1435,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",7603.2,1582,"09/01/2013 12:00:00 ",2013-09-01,2013
"BAISLEY PARK",91,"QUEENS",8919.86,1738,"09/01/2013 12:00:00 ",2013-09-01,2013
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",41.88,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOUTH BRONX AREA (SITE 402)",305,"BRONX",132714.34,555,"09/01/2013 12:00:00 ",2013-09-01,2013
"SOTOMAYOR HOUSES",67,"BRONX",64.91,1436,"09/01/2013 12:00:00 ",2013-09-01,2013
"SHELTON HOUSE",279,"QUEENS",10412.68,98,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (MHOP) II",398,"MANHATTAN",1038.49,510,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (MHOP) I",389,"MANHATTAN",1233.2,534,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (MHOP) I",389,"MANHATTAN",435.79,1162,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (MHOP) I",389,"MANHATTAN",185.44,780,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (MHOP) I",389,"MANHATTAN",908.68,1757,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (MHOP) I",389,"MANHATTAN",278.17,945,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",33,2,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2039.88,803,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1474.28,565,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",8502.61,1690,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1956.43,793,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",38.07,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"HOWARD AVENUE",339,"BROOKLYN",2994.92,971,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2271.69,830,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1548.46,574,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1121.94,520,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",33,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",982.85,503,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1715.36,595,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2290.23,832,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2605.49,870,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1131.21,521,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2670.39,877,"09/01/2013 12:00:00 ",2013-09-01,2013
"PARK ROCK REHAB",351,"BROOKLYN",120.54,529,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1140.48,522,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",936.49,498,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",26.63,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1594.82,580,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",33,611,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",41.88,2,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",982.85,503,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1733.9,597,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2002.8,798,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2763.12,888,"09/01/2013 12:00:00 ",2013-09-01,2013
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",1937.89,790,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1715.36,595,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1511.37,570,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",3041.28,976,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2373.68,842,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2549.86,863,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2438.59,850,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",5999.11,1378,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",6342.18,1419,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",3421.44,1021,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1131.21,521,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1974.98,795,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2373.68,842,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",26.63,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",2577.67,866,"09/01/2013 12:00:00 ",2013-09-01,2013
"BAISLEY PARK",91,"QUEENS",7093.23,1516,"09/01/2013 12:00:00 ",2013-09-01,2013
"WASHINGTON HEIGHTS REHAB PHASE IV (C)",330,"MANHATTAN",2151.15,816,"09/01/2013 12:00:00 ",2013-09-01,2013
"SAMUEL (CITY)",377,"MANHATTAN",1047.76,511,"09/01/2013 12:00:00 ",2013-09-01,2013
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",4534.11,1183,"09/01/2013 12:00:00 ",2013-09-01,2013
"REID APARTMENTS",167,"BROOKLYN",17153.57,454,"09/01/2013 12:00:00 ",2013-09-01,2013
"REID APARTMENTS",167,"BROOKLYN",2633.3,873,"09/01/2013 12:00:00 ",2013-09-01,2013
"REHAB PROGRAM (TAFT REHABS)",516,"MANHATTAN",41.88,2,"09/01/2013 12:00:00 ",2013-09-01,2013
"REHAB PROGRAM (TAFT REHABS)",516,"MANHATTAN",15670.02,400,"09/01/2013 12:00:00 ",2013-09-01,2013
"REHAB PROGRAM (COLLEGE POINT)",143,"QUEENS",537.79,1295,"09/01/2013 12:00:00 ",2013-09-01,2013
"RED HOOK EAST",4,"BROOKLYN",343.07,1022,"09/01/2013 12:00:00 ",2013-09-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",5748.76,1349,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",33,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",5192.43,1274,"09/01/2013 12:00:00 ",2013-09-01,2013
"HOWARD AVENUE",339,"BROOKLYN",1733.9,597,"09/01/2013 12:00:00 ",2013-09-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",2577.67,866,"09/01/2013 12:00:00 ",2013-09-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",3792.33,1094,"09/01/2013 12:00:00 ",2013-09-01,2013
"RALPH AVENUE REHAB",352,"BROOKLYN",2216.06,823,"09/01/2013 12:00:00 ",2013-09-01,2013
"BERRY STREET-SOUTH 9TH STREET",357,"BROOKLYN",3801.6,1096,"09/01/2013 12:00:00 ",2013-09-01,2013
"QUEENSBRIDGE SOUTH",5,"QUEENS",3681.06,1052,"09/01/2013 12:00:00 ",2013-09-01,2013
"QUEENSBRIDGE NORTH",505,"QUEENS",41.88,2,"09/01/2013 12:00:00 ",2013-09-01,2013
"QUEENSBRIDGE NORTH",505,"QUEENS",41.88,2,"09/01/2013 12:00:00 ",2013-09-01,2013
"QUEENSBRIDGE NORTH",505,"QUEENS",5999.11,1378,"09/01/2013 12:00:00 ",2013-09-01,2013
"BETANCES III, 9A",222,"BRONX",41.88,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"POLO GROUNDS TOWERS",149,"MANHATTAN",203.99,802,"09/01/2013 12:00:00 ",2013-09-01,2013
"BETANCES III, 9A",222,"BRONX",5461.33,1305,"09/01/2013 12:00:00 ",2013-09-01,2013
"BOYNTON AVENUE REHAB",346,"BRONX",8762.23,1721,"09/01/2013 12:00:00 ",2013-09-01,2013
"PARK ROCK REHAB",351,"BROOKLYN",3514.16,1032,"09/01/2013 12:00:00 ",2013-09-01,2013
"OCEAN HILL-BROWNSVILLE",313,"BROOKLYN",2039.88,803,"09/01/2013 12:00:00 ",2013-09-01,2013
"OCEAN HILL-BROWNSVILLE",313,"BROOKLYN",7436.3,1562,"09/01/2013 12:00:00 ",2013-09-01,2013
"OCEAN HILL-BROWNSVILLE",313,"BROOKLYN",9216.57,1767,"09/01/2013 12:00:00 ",2013-09-01,2013
"OCEAN BAY APARTMENTS (OCEANSIDE)",51,"QUEENS",41.88,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"NOSTRAND",43,"BROOKLYN",5173.89,1271,"09/01/2013 12:00:00 ",2013-09-01,2013
"WEST FARMS SQUARE CONVENTIONAL",526,"BRONX",2373.68,842,"09/01/2013 12:00:00 ",2013-09-01,2013
"MELROSE",28,"BRONX",185.44,780,"09/01/2013 12:00:00 ",2013-09-01,2013
"MARCY AVENUE-GREENE AVENUE SITE B",358,"BROOKLYN",2568.4,865,"09/01/2013 12:00:00 ",2013-09-01,2013
"MANHATTANVILLE REHAB (GROUP 2)",296,"MANHATTAN",2086.25,808,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE REHAB (GROUP 5)",292,"MANHATTAN",3959.23,1114,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE III",364,"MANHATTAN",4413.57,1169,"09/01/2013 12:00:00 ",2013-09-01,2013
"BETANCES VI",285,"BRONX",55.63,1317,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE III",364,"MANHATTAN",4459.93,1175,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE II",337,"MANHATTAN",10459.04,100,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE II",337,"MANHATTAN",6240.19,1407,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE II",337,"MANHATTAN",4450.66,1174,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE II",337,"MANHATTAN",7074.69,1514,"09/01/2013 12:00:00 ",2013-09-01,2013
"WEST FARMS ROAD REHAB",360,"BRONX",15076.6,371,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",3727.42,1087,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",7974.09,1626,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",4608.28,1192,"09/01/2013 12:00:00 ",2013-09-01,2013
"LOWER EAST SIDE I INFILL",326,"MANHATTAN",6935.61,1497,"09/01/2013 12:00:00 ",2013-09-01,2013
"LONGFELLOW AVENUE REHAB",362,"BRONX",6166.01,1398,"09/01/2013 12:00:00 ",2013-09-01,2013
"LONGFELLOW AVENUE REHAB",362,"BRONX",14733.53,360,"09/01/2013 12:00:00 ",2013-09-01,2013
"INTERNATIONAL TOWER",316,"QUEENS",8725.14,1717,"09/01/2013 12:00:00 ",2013-09-01,2013
"INGERSOLL",14,"BROOKLYN",41.88,2,"09/01/2013 12:00:00 ",2013-09-01,2013
"HUNTS POINT AVENUE REHAB",367,"BRONX",3541.98,1036,"09/01/2013 12:00:00 ",2013-09-01,2013
"WEST FARMS ROAD REHAB",360,"BRONX",8344.98,1673,"09/01/2013 12:00:00 ",2013-09-01,2013
"HUNTS POINT AVENUE REHAB",367,"BRONX",4348.66,1161,"09/01/2013 12:00:00 ",2013-09-01,2013
"HUNTS POINT AVENUE REHAB",367,"BRONX",7223.04,1531,"09/01/2013 12:00:00 ",2013-09-01,2013
"BAISLEY PARK",91,"QUEENS",6212.37,1404,"09/01/2013 12:00:00 ",2013-09-01,2013
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",3245.27,1001,"09/01/2013 12:00:00 ",2013-09-01,2013
"WILLIAMSBURG",2,"BROOKLYN",33,1,"09/01/2013 12:00:00 ",2013-09-01,2013
"HOWARD AVENUE-PARK PLACE",365,"BROOKLYN",3217.45,997,"09/01/2013 12:00:00 ",2013-09-01,2013
